fips,Ridge_Preds,ENet_Preds,RF_Preds,XGB_Preds,Preds_Combined,Poor_Ridge_RPR20,Poor_ENet_RPR20,Poor_RF_RPR20,Poor_XGB_RPR20,Poor_Combined_RPR20,Poor_Ensemble_RPR20,Poor_Ridge_RPR15,Poor_ENet_RPR15,Poor_RF_RPR15,Poor_XGB_RPR15,Poor_Combined_RPR15,Poor_Ridge_RPR10,Poor_ENet_RPR10,Poor_RF_RPR10,Poor_XGB_RPR10,Poor_Combined_RPR10,Poor_Ridge_RPR05,Poor_ENet_RPR05,Poor_RF_RPR05,Poor_XGB_RPR05,Poor_Combined_RPR05,Poor_Ensemble_RPR15,Poor_Ensemble_RPR10,Poor_Ensemble_RPR05,mFIPS,district,locality,ed,population,objectid
31200816,6.587388266,6.68808589,6.196870938,6.422723857,6.473767238,0.363636364,0.136363636,0.863636364,0.636363636,0.454545455,0.5,0.090909091,0.045454545,0.681818182,0.318181818,0.181818182,0.045454545,0,0.318181818,0,0,0,0,0,0,0,0.284090909,0.090909091,0,3200816,3,12,816,83,333
31201103,6.846290801,6.622679186,6.692622927,6.930414025,6.773001735,0.141463415,0.395121951,0.180487805,0.136585366,0.170731707,0.213414634,0.058536585,0.141463415,0.034146341,0.063414634,0.048780488,0.014634146,0.043902439,0,0.009756098,0.004878049,0,0.004878049,0,0,0,0.074390244,0.017073171,0.001219512,3201103,3,12,1103,769,385
31201107,6.459620635,6.650176059,6.838764252,6.969268736,6.72945742,0.558823529,0.25,0.044117647,0.058823529,0.205882353,0.227941176,0.235294118,0.147058824,0,0,0.044117647,0.117647059,0.029411765,0,0,0,0.014705882,0,0,0,0,0.095588235,0.036764706,0.003676471,3201107,3,12,1107,264,368
31201109,6.953288487,7.094538743,6.927011441,6.746588778,6.930356863,0.104477612,0.014925373,0.029850746,0.179104478,0.104477612,0.082089552,0,0,0,0.089552239,0,0,0,0,0.044776119,0,0,0,0,0,0,0.02238806,0.01119403,0,3201109,3,12,1109,224,334
31201110,6.458024954,6.798422937,6.924314081,6.698658615,6.719855147,0.572916667,0.21875,0,0.1875,0.208333333,0.244791667,0.333333333,0.09375,0,0.03125,0.052083333,0.135416667,0.010416667,0,0.010416667,0.010416667,0.010416667,0,0,0,0,0.114583333,0.0390625,0.002604167,3201110,3,12,1110,323,371
31201113,5.912584309,6.417065684,6.67824812,6.822837286,6.45768385,0.953333333,0.68,0.1,0.093333333,0.653333333,0.456666667,0.906666667,0.306666667,0,0.026666667,0.213333333,0.746666667,0.046666667,0,0.006666667,0.033333333,0.193333333,0.006666667,0,0,0.006666667,0.31,0.2,0.05,3201113,3,12,1113,544,331
31201114,6.743452594,6.800101012,6.862283083,6.99746136,6.850824512,0.163120567,0.127659574,0.014184397,0.113475177,0.09929078,0.104609929,0.056737589,0.028368794,0,0.021276596,0.014184397,0.014184397,0.007092199,0,0.007092199,0.007092199,0.007092199,0.007092199,0,0,0,0.026595745,0.007092199,0.003546099,3201114,3,12,1114,577,376
31201116,7.05173552,7.189167959,7.120415361,7.201320912,7.140659938,0.047058824,0.023529412,0,0.011764706,0.011764706,0.020588235,0.023529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882353,0,0,3201116,3,12,1116,313,381
31201120,6.977708075,6.994274303,7.065084581,7.056292152,7.023339778,0.033333333,0.026666667,0,0.02,0.02,0.02,0.02,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333,0,0,3201120,3,12,1120,460,322
31201124,6.332999943,6.505736416,6.832175433,6.72001194,6.597730933,0.8,0.48,0.04,0.2,0.4,0.38,0.44,0.24,0,0.04,0.08,0.2,0.04,0,0,0,0,0,0,0,0,0.18,0.06,0,3201124,3,12,1124,107,367
31201604,7.155446186,7.06896263,6.978887082,7.051049842,7.063586435,0.055555556,0.092592593,0.00617284,0.043209877,0.043209877,0.049382716,0.024691358,0.030864198,0,0.00617284,0.00617284,0,0,0,0,0,0,0,0,0,0,0.015432099,0,0,3201604,3,12,1604,578,369
31201610,7.577115346,7.498588814,7.325954133,7.441423402,7.460770423,0,0,0,0.020408163,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201610,3,12,1610,299,354
31201660,7.218831901,7.184695682,6.953924559,6.888789791,7.061560483,0.016949153,0.016949153,0,0.084745763,0.016949153,0.029661017,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,3201660,3,12,1660,342,344
31201670,7.236680333,7.149820422,6.988648652,6.923725776,7.074718796,0.02247191,0.028089888,0,0.101123596,0.028089888,0.037921348,0,0.005617978,0,0.016853933,0,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,3201670,3,12,1670,639,347
31202103,6.867052118,6.724855642,6.789406699,6.569853807,6.737792067,0.205128205,0.282051282,0.051282051,0.41025641,0.230769231,0.237179487,0.102564103,0.153846154,0,0.256410256,0.102564103,0,0.051282051,0,0,0,0,0,0,0,0,0.128205128,0.012820513,0,3202103,3,12,2103,156,343
31202107,6.690845547,6.794427112,6.796057562,6.951076203,6.808101606,0.259259259,0.185185185,0.064814815,0.064814815,0.083333333,0.143518519,0.083333333,0.037037037,0,0.018518519,0.018518519,0.018518519,0.018518519,0,0,0,0,0,0,0,0,0.034722222,0.009259259,0,3202107,3,12,2107,425,340
31202110,6.466183821,6.806809617,7.030249313,7.082827481,6.846517558,0.561983471,0.157024793,0,0.033057851,0.099173554,0.188016529,0.280991736,0.074380165,0,0,0.016528926,0.090909091,0,0,0,0,0.016528926,0,0,0,0,0.088842975,0.022727273,0.004132231,3202110,3,12,2110,402,366
31202113,7.396822535,7.392753981,7.011959834,7.057035284,7.214642908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202113,3,12,2113,373,379
31202114,6.067766401,6.547476234,6.776756912,6.819177526,6.552794268,0.939393939,0.439393939,0.060606061,0.090909091,0.409090909,0.382575758,0.696969697,0.272727273,0,0,0.242424242,0.484848485,0.090909091,0,0,0,0.166666667,0,0,0,0,0.242424242,0.143939394,0.041666667,3202114,3,12,2114,250,330
31202116,6.947418189,6.925308018,7.06042348,6.970671211,6.975955225,0.071428571,0.071428571,0,0.285714286,0.071428571,0.107142857,0.071428571,0.071428571,0,0.214285714,0.071428571,0,0,0,0.071428571,0,0,0,0,0,0,0.089285714,0.017857143,0,3202116,3,12,2116,30,384
31202120,7.2123964,7.153521637,7.211380909,6.999558659,7.144214401,0,0,0,0.032467532,0,0.008116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202120,3,12,2120,512,321
31202604,6.368042544,6.740203026,6.878629445,7.153340237,6.785053813,0.612244898,0.265306122,0.040816327,0.051020408,0.204081633,0.242346939,0.448979592,0.091836735,0,0.020408163,0.051020408,0.204081633,0.030612245,0,0,0.010204082,0.030612245,0,0,0,0,0.140306122,0.058673469,0.007653061,3202604,3,12,2604,379,328
31202610,7.241291373,7.272398403,7.2445228,7.283878251,7.260522707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202610,3,12,2610,390,355
31202660,7.213392473,7.147233904,6.912263788,6.806060403,7.019737642,0.018072289,0.018072289,0.006024096,0.204819277,0.018072289,0.061746988,0.006024096,0.006024096,0,0.042168675,0,0,0,0,0,0,0,0,0,0,0,0.013554217,0,0,3202660,3,12,2660,614,349
31203110,6.761786196,6.85102707,6.904671048,6.987075728,6.876140011,0.2,0.11875,0.01875,0.1125,0.09375,0.1125,0.075,0.05625,0,0.0625,0.0375,0.01875,0.00625,0,0.04375,0.00625,0,0,0,0.00625,0,0.0484375,0.0171875,0.0015625,3203110,3,12,3110,605,342
31203114,6.589188902,6.7109227,6.770198385,6.702918741,6.693307182,0.396825397,0.253968254,0.047619048,0.301587302,0.238095238,0.25,0.174603175,0.079365079,0,0.142857143,0.079365079,0.047619048,0.015873016,0,0.015873016,0,0,0,0,0,0,0.099206349,0.01984127,0,3203114,3,12,3114,258,377
31203116,7.02912354,7.154931762,7.116808152,7.212675639,7.128384773,0.076923077,0.038461538,0,0.051282051,0.038461538,0.041666667,0.038461538,0.012820513,0,0.038461538,0.012820513,0,0,0,0.025641026,0,0,0,0,0,0,0.022435897,0.006410256,0,3203116,3,12,3116,262,382
31203120,6.610375969,6.788559718,6.931508602,6.940896944,6.817835308,0.367346939,0.112244898,0.010204082,0.06122449,0.071428571,0.137755102,0.112244898,0.030612245,0,0.020408163,0.020408163,0,0,0,0.010204082,0,0,0,0,0,0,0.040816327,0.00255102,0,3203120,3,12,3120,355,318
31203610,6.878424819,7.020909568,7.02312378,7.033106722,6.988891222,0.125827815,0.046357616,0,0.013245033,0.033112583,0.046357616,0.039735099,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011589404,0,0,3203610,3,12,3610,567,356
31203660,7.541671543,7.332458761,7.10740397,7.117021472,7.274638937,0,0,0,0.037037037,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203660,3,12,3660,209,348
31204116,7.254201073,7.194235989,7.168941133,7.220640992,7.209504797,0.026315789,0.026315789,0.013157895,0.013157895,0.026315789,0.019736842,0,0.013157895,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0.006578947,0,0,3204116,3,12,4116,302,383
31204610,7.149873769,7.073574714,6.985287709,6.860816799,7.017388248,0.03539823,0.053097345,0,0.10619469,0.03539823,0.048672566,0.017699115,0.026548673,0,0.03539823,0.008849558,0,0,0,0,0,0,0,0,0,0,0.019911504,0,0,3204610,3,12,4610,460,358
31204660,7.550273823,7.456560889,7.188223032,7.142093947,7.334287923,0,0,0,0.052631579,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204660,3,12,4660,128,345
31205116,6.896627188,6.920967229,7.01845212,7.056878743,6.97323132,0.095238095,0.071428571,0,0.011904762,0.035714286,0.044642857,0.011904762,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005952381,0,0,3205116,3,12,5116,310,373
31205610,6.705570965,6.771135133,6.905118293,6.953015359,6.833709937,0.195652174,0.108695652,0,0.043478261,0.086956522,0.086956522,0.043478261,0.043478261,0,0,0.02173913,0.02173913,0.02173913,0,0,0,0,0,0,0,0,0.02173913,0.010869565,0,3205610,3,12,5610,164,357
31205660,7.037970413,7.082992823,7.042817657,6.994368917,7.039537453,0.016949153,0.016949153,0,0.06779661,0.016949153,0.025423729,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,3205660,3,12,5660,222,346
31206116,6.375229072,6.737301223,6.910818693,6.785339445,6.702172108,0.700934579,0.252336449,0,0.121495327,0.252336449,0.268691589,0.448598131,0.056074766,0,0.037383178,0.046728972,0.186915888,0,0,0,0,0,0,0,0,0,0.135514019,0.046728972,0,3206116,3,12,6116,393,374
31206610,7.180208086,7.148823398,6.965181441,6.837910713,7.033030909,0.033898305,0.033898305,0,0.101694915,0.025423729,0.042372881,0.008474576,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0.006355932,0,0,3206610,3,12,6610,407,359
31206660,7.246976095,7.199561533,6.938202385,7.042366825,7.106776709,0.01369863,0.01369863,0.04109589,0.123287671,0.04109589,0.047945205,0,0,0,0.082191781,0.01369863,0,0,0,0.02739726,0,0,0,0,0,0,0.020547945,0.006849315,0,3206660,3,12,6660,259,350
31207116,6.754650859,6.8031072,6.781286012,7.008978204,6.837005569,0.268292683,0.219512195,0.048780488,0.097560976,0.146341463,0.158536585,0.12195122,0.024390244,0,0.024390244,0.024390244,0,0,0,0,0,0,0,0,0,0,0.042682927,0,0,3207116,3,12,7116,147,329
31207610,6.525450679,6.698738417,6.965447481,7.11469148,6.826082014,0.510791367,0.273381295,0.007194245,0.115107914,0.208633094,0.226618705,0.251798561,0.143884892,0,0.028776978,0.057553957,0.107913669,0.021582734,0,0.007194245,0.007194245,0.007194245,0.007194245,0,0,0,0.106115108,0.034172662,0.003597122,3207610,3,12,7610,511,360
31207660,7.087038496,7.090056476,6.965790254,6.96811943,7.027751164,0.056701031,0.051546392,0.036082474,0.067010309,0.051546392,0.052835052,0.025773196,0.020618557,0,0.025773196,0.010309278,0,0,0,0,0,0,0,0,0,0,0.018041237,0,0,3207660,3,12,7660,716,361
31208610,7.569819332,7.651056568,7.270573533,7.416167581,7.476904253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208610,3,12,8610,128,338
31208660,7.458954065,7.452877428,7.094538333,7.057511904,7.265970432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208660,3,12,8660,382,351
31209610,7.384238286,7.379683657,7.248651575,7.327605552,7.335044767,0.048192771,0.036144578,0,0.060240964,0.048192771,0.036144578,0.036144578,0.036144578,0,0.036144578,0.024096386,0.012048193,0.012048193,0,0.012048193,0,0,0,0,0,0,0.027108434,0.009036145,0,3209610,3,12,9610,281,352
31210660,7.103073202,7.137699945,6.908856177,6.837036356,6.99666642,0.048387097,0.016129032,0.016129032,0.258064516,0.080645161,0.084677419,0.016129032,0.016129032,0,0.129032258,0.016129032,0,0,0,0.032258065,0,0,0,0,0,0,0.040322581,0.008064516,0,3210660,3,12,10660,233,362
31211660,7.107015023,7.17933617,7.180747518,7.196430045,7.165882189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211660,3,12,11660,191,363
31212660,7.291204672,7.366224941,7.159134388,7.289327953,7.276472988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212660,3,12,12660,417,364
40600101,6.957593261,6.985816542,6.981384858,6.933002959,6.964449405,0.063157895,0.052631579,0,0.021052632,0.021052632,0.034210526,0.021052632,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007894737,0,0,4100101,4,6,101,345,313
40600102,7.327316417,7.294206375,7.250940787,7.474404226,7.336716951,0.025316456,0.025316456,0,0.025316456,0.025316456,0.018987342,0.025316456,0.025316456,0,0.012658228,0.012658228,0.012658228,0.012658228,0,0,0,0,0,0,0,0,0.015822785,0.006329114,0,4100102,4,6,102,273,306
40600103,7.102327257,7.067702492,7.165254197,7.144244746,7.119882173,0.013157895,0.013157895,0,0,0,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100103,4,6,103,253,307
40600104,7.138747377,7.075991097,7.267943228,7.272547109,7.188807202,0.015873016,0.031746032,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100104,4,6,104,407,304
40600105,7.793220622,7.502050088,7.119337723,7.329272431,7.435970216,0,0.009090909,0,0.009090909,0.009090909,0.004545455,0,0.009090909,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,4100105,4,6,105,339,317
40600106,7.252855413,7.118861749,7.107337319,7.07806406,7.139279636,0.070588235,0.070588235,0,0.105882353,0.070588235,0.061764706,0.058823529,0.058823529,0,0.058823529,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0,0.044117647,0.014705882,0,4100106,4,6,106,250,308
40600108,7.014982757,7.083990158,7.090812537,7.179365649,7.092287775,0.049019608,0.039215686,0,0.039215686,0.039215686,0.031862745,0.039215686,0.039215686,0,0,0.039215686,0.039215686,0.039215686,0,0,0,0,0,0,0,0,0.019607843,0.019607843,0,4100108,4,6,108,340,302
40600109,7.138992824,7.182877989,7.247152831,7.327947532,7.224242794,0.022222222,0.022222222,0,0,0.022222222,0.011111111,0.022222222,0.022222222,0,0,0,0.022222222,0.022222222,0,0,0,0,0,0,0,0,0.011111111,0.011111111,0,4100109,4,6,109,141,300
40600110,7.379912299,7.354680951,7.227084737,7.287154228,7.312208054,0,0,0,0.010526316,0,0.002631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100110,4,6,110,314,305
40600111,6.494795513,6.619205901,6.879571673,6.624631741,6.654551207,0.456,0.304,0,0.32,0.24,0.27,0.24,0.128,0,0.184,0.112,0.088,0.056,0,0.016,0.008,0.032,0,0,0,0,0.138,0.04,0.008,4100111,4,6,111,620,311
40600201,6.901546787,6.734828378,6.518116474,6.361091605,6.628895811,0.157894737,0.228070175,0.526315789,0.605263158,0.342105263,0.379385965,0.043859649,0.122807018,0.114035088,0.429824561,0.166666667,0,0.00877193,0,0.263157895,0.01754386,0,0,0,0.052631579,0,0.177631579,0.067982456,0.013157895,4100201,4,6,201,544,286
40600202,6.568042024,6.718394426,6.877996131,6.735096486,6.724882267,0.395939086,0.21319797,0,0.101522843,0.121827411,0.177664975,0.16751269,0.055837563,0,0.010152284,0.035532995,0.050761421,0.025380711,0,0,0,0.010152284,0,0,0,0,0.058375635,0.019035533,0.002538071,4100202,4,6,202,1027,312
40600203,6.330956432,6.479585965,6.048883158,6.099742737,6.239792073,0.680769231,0.496153846,0.857692308,0.826923077,0.761538462,0.715384615,0.423076923,0.280769231,0.734615385,0.715384615,0.6,0.176923077,0.103846154,0.553846154,0.446153846,0.292307692,0.042307692,0.007692308,0.234615385,0.2,0.05,0.538461538,0.320192308,0.121153846,4100203,4,6,203,1288,292
40600318,6.846867895,6.791256422,6.903291842,6.879890208,6.855326592,0.260416667,0.291666667,0,0.166666667,0.208333333,0.1796875,0.197916667,0.21875,0,0.020833333,0.072916667,0.0625,0.0625,0,0,0,0,0,0,0,0,0.109375,0.03125,0,4100318,4,6,318,405,287
40601109,7.476682166,7.422653557,7.167745446,7.146632893,7.303428515,0.014084507,0.014084507,0,0.014084507,0,0.01056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101109,4,6,1109,223,303
40601110,7.362231596,7.280721355,7.200830463,7.26057879,7.276090551,0.01986755,0.026490066,0,0.01986755,0.013245033,0.016556291,0.006622517,0.006622517,0,0,0.006622517,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0.003311258,0.003311258,0,4101110,4,6,1110,522,315
40602101,7.288909662,7.304424703,7.233871949,7.332375762,7.289895519,0.02739726,0.01369863,0,0.02739726,0,0.017123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102101,4,6,2101,243,299
40602109,7.397596689,7.344890932,7.218931863,7.292814117,7.3135584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102109,4,6,2109,262,301
40602110,7.040282406,7.069742645,7.144332361,7.215960957,7.117579592,0.058139535,0.046511628,0,0.046511628,0.011627907,0.037790698,0.011627907,0,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,4102110,4,6,2110,356,294
40603101,7.260320503,7.293274419,7.191772101,7.302499349,7.261966593,0.038461538,0.012820513,0,0.012820513,0.012820513,0.016025641,0.012820513,0.012820513,0,0.012820513,0.012820513,0.012820513,0.012820513,0,0,0,0,0,0,0,0,0.009615385,0.006410256,0,4103101,4,6,3101,229,297
40603110,6.941530393,7.117459572,7.115073543,7.212906936,7.096742611,0.140186916,0.046728972,0,0.028037383,0.046728972,0.053738318,0.046728972,0.018691589,0,0.009345794,0.018691589,0.018691589,0.009345794,0,0,0,0,0,0,0,0,0.018691589,0.007009346,0,4103110,4,6,3110,398,295
40604101,7.25315952,7.192762372,7.038775349,7.295229963,7.194981801,0.053571429,0.053571429,0.053571429,0.053571429,0.053571429,0.053571429,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0,0,0.035714286,0,0,0,0,0,0.035714286,0.017857143,0,4104101,4,6,4101,204,291
40604110,6.785960378,6.908821612,6.91478397,6.726423311,6.833997318,0.208333333,0.133333333,0,0.308333333,0.125,0.1625,0.125,0.066666667,0,0.125,0.058333333,0.05,0.025,0,0.041666667,0.016666667,0.008333333,0,0,0.008333333,0,0.079166667,0.029166667,0.004166667,4104110,4,6,4110,495,296
40605101,7.307843416,7.167818374,7.060625062,7.146857506,7.170786089,0,0.023255814,0,0.023255814,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105101,4,6,5101,161,288
40605110,6.777370537,6.763607527,6.937687464,6.719573087,6.799559654,0.158940397,0.158940397,0,0.205298013,0.099337748,0.130794702,0.079470199,0.086092715,0,0.046357616,0.033112583,0.033112583,0.033112583,0,0,0.006622517,0.006622517,0,0,0,0,0.052980132,0.016556291,0.001655629,4105110,4,6,5110,589,298
40606101,7.580172564,7.474209064,7.269585966,7.361121517,7.421272278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106101,4,6,6101,319,289
40606110,6.693390584,6.691551979,6.846589078,6.689176024,6.730176916,0.329268293,0.317073171,0.024390244,0.414634146,0.304878049,0.271341463,0.182926829,0.182926829,0,0.170731707,0.12195122,0.048780488,0.036585366,0,0,0.024390244,0.012195122,0.012195122,0,0,0,0.134146341,0.021341463,0.006097561,4106110,4,6,6110,375,293
40607101,7.117512532,7.241681733,7.220244292,7.325921685,7.226340061,0.015625,0.015625,0,0.015625,0.015625,0.01171875,0.015625,0.015625,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0.01171875,0,0,4107101,4,6,7101,204,290
40610110,7.194529903,7.23960539,7.096632604,7.344485985,7.21881347,0.016260163,0.016260163,0,0.024390244,0.008130081,0.014227642,0.008130081,0.008130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0,4110110,4,6,10110,406,316
40610111,6.854619074,6.864343858,6.874211872,6.916091027,6.877316458,0.155963303,0.146788991,0,0.064220183,0.082568807,0.091743119,0.091743119,0.082568807,0,0,0.018348624,0.027522936,0.027522936,0,0,0,0,0,0,0,0,0.043577982,0.013761468,0,4110111,4,6,10111,491,309
40611110,6.898499294,6.934449679,6.84161065,6.787744352,6.865575994,0.118811881,0.089108911,0.01980198,0.089108911,0.059405941,0.079207921,0.059405941,0.02970297,0,0.00990099,0.00990099,0.00990099,0,0,0,0,0,0,0,0,0,0.024752475,0.002475248,0,4111110,4,6,11110,450,314
40620111,6.887934372,6.849455584,7.016563387,6.855213343,6.902291671,0.07079646,0.079646018,0,0.088495575,0.053097345,0.059734513,0.053097345,0.053097345,0,0,0,0.008849558,0.008849558,0,0,0,0,0,0,0,0,0.026548673,0.004424779,0,4120111,4,6,20111,554,310
40700201,6.826411621,7.027181254,7.019877333,6.707322193,6.8951981,0.178571429,0.071428571,0,0.25,0.071428571,0.125,0.080357143,0.017857143,0,0.107142857,0.017857143,0.017857143,0,0,0.017857143,0,0,0,0,0,0,0.051339286,0.008928571,0,4100201,4,7,201,446,275
40700202,6.507478735,6.692203093,6.952986715,6.744571832,6.724310094,0.459677419,0.282258065,0.016129032,0.25,0.209677419,0.252016129,0.282258065,0.14516129,0,0.080645161,0.096774194,0.137096774,0.040322581,0,0.016129032,0.016129032,0.024193548,0.008064516,0,0,0,0.127016129,0.048387097,0.008064516,4100202,4,7,202,468,276
40700203,6.606715847,6.651332554,6.435415888,6.481266366,6.543682664,0.327731092,0.302521008,0.571428571,0.495798319,0.43697479,0.424369748,0.210084034,0.176470588,0.378151261,0.327731092,0.235294118,0.058823529,0.042016807,0.193277311,0.134453782,0.109243697,0.008403361,0.008403361,0.050420168,0.058823529,0.016806723,0.273109244,0.107142857,0.031512605,4100203,4,7,203,485,280
40700204,6.68819378,6.975610573,6.991045824,6.919965887,6.893704016,0.284615385,0.092307692,0,0.084615385,0.092307692,0.115384615,0.153846154,0.030769231,0,0.030769231,0.023076923,0.069230769,0.015384615,0,0.007692308,0.007692308,0.015384615,0,0,0,0,0.053846154,0.023076923,0.003846154,4100204,4,7,204,573,281
40700205,6.920044303,6.933300219,6.850341312,6.776323297,6.870002283,0.188888889,0.166666667,0.022222222,0.222222222,0.122222222,0.15,0.066666667,0.055555556,0,0.088888889,0.022222222,0.011111111,0.011111111,0,0.011111111,0.011111111,0.011111111,0.011111111,0,0,0,0.052777778,0.008333333,0.005555556,4100205,4,7,205,410,283
40700206,6.133672247,6.355394832,6.557089059,6.340903412,6.346764887,1,0.636363636,0.181818182,0.818181818,0.727272727,0.659090909,0.636363636,0.272727273,0,0.363636364,0.272727273,0.272727273,0.090909091,0,0.090909091,0,0.090909091,0,0,0,0,0.318181818,0.113636364,0.022727273,4100206,4,7,206,56,270
40700207,6.307264715,6.580255016,6.674198914,6.531181536,6.523225045,0.631578947,0.263157895,0.105263158,0.315789474,0.263157895,0.328947368,0.368421053,0.157894737,0,0.157894737,0.157894737,0.157894737,0.105263158,0,0.157894737,0.052631579,0.052631579,0,0,0,0,0.171052632,0.105263158,0.013157895,4100207,4,7,207,81,271
40700208,6.70112697,6.639078343,6.826452872,6.654472232,6.705282604,0.34375,0.34375,0,0.25,0.28125,0.234375,0.125,0.15625,0,0.0625,0.0625,0.0625,0.0625,0,0.03125,0,0,0,0,0,0,0.0859375,0.0390625,0,4100208,4,7,208,142,273
40700209,7.023674012,6.852793702,6.849083597,6.511834611,6.809346481,0.043478261,0.173913043,0.02173913,0.47826087,0.195652174,0.179347826,0,0.02173913,0,0.217391304,0,0,0,0,0.065217391,0,0,0,0,0,0,0.059782609,0.016304348,0,4100209,4,7,209,175,279
40700701,6.799854929,7.0516379,6.992701674,6.918368281,6.940640696,0.215827338,0.050359712,0,0.136690647,0.071942446,0.100719424,0.086330935,0.007194245,0,0.035971223,0.014388489,0.007194245,0,0,0.007194245,0,0,0,0,0,0,0.032374101,0.003597122,0,4100701,4,7,701,553,274
40701202,6.633260732,6.852338608,6.937437162,6.761214281,6.796062696,0.350746269,0.179104478,0,0.26119403,0.208955224,0.197761194,0.186567164,0.059701493,0,0.186567164,0.067164179,0.059701493,0.007462687,0,0.089552239,0.007462687,0,0,0,0.007462687,0,0.108208955,0.039179104,0.001865672,4101202,4,7,1202,563,277
40701203,6.860900344,6.84466131,6.915510624,6.946518873,6.891897788,0.165217391,0.165217391,0.008695652,0.12173913,0.095652174,0.115217391,0.07826087,0.07826087,0,0.034782609,0.034782609,0.026086957,0.026086957,0,0,0,0,0,0,0,0,0.047826087,0.013043478,0,4101203,4,7,1203,475,285
40701205,7.049063625,7.005366539,6.908409877,6.828718513,6.947889638,0.09375,0.114583333,0.03125,0.21875,0.072916667,0.114583333,0.03125,0.03125,0,0.072916667,0.03125,0.010416667,0.010416667,0,0.020833333,0,0,0,0,0.010416667,0,0.033854167,0.010416667,0.002604167,4101205,4,7,1205,420,282
40702202,6.280206694,6.42337455,6.763014431,6.459132607,6.481432071,0.707317073,0.56097561,0.036585366,0.524390244,0.536585366,0.457317073,0.512195122,0.365853659,0,0.37804878,0.317073171,0.280487805,0.170731707,0,0.12195122,0.085365854,0.073170732,0.024390244,0,0,0,0.31402439,0.143292683,0.024390244,4102202,4,7,2202,350,278
40702203,6.786919586,7.003403172,6.998111352,6.9534902,6.935481078,0.19047619,0.083333333,0,0.119047619,0.071428571,0.098214286,0.107142857,0.011904762,0,0.023809524,0,0.011904762,0,0,0,0,0,0,0,0,0,0.035714286,0.00297619,0,4102203,4,7,2203,385,284
40702205,6.619963763,6.775359407,6.843433281,6.802096831,6.76021332,0.297297297,0.162162162,0.081081081,0.189189189,0.189189189,0.182432432,0.162162162,0.081081081,0,0.135135135,0.108108108,0.081081081,0.054054054,0,0.108108108,0.027027027,0.027027027,0,0,0.027027027,0,0.094594595,0.060810811,0.013513514,4102205,4,7,2205,171,272
40800101,6.847028901,6.872066216,7.056877625,6.956658045,6.933157697,0.148148148,0.111111111,0,0.12345679,0.049382716,0.095679012,0.024691358,0.024691358,0,0.037037037,0.012345679,0.012345679,0.012345679,0,0.012345679,0,0,0,0,0,0,0.021604938,0.009259259,0,4100101,4,8,101,250,240
